,HPTN084,TDF2,Partners,VOICE,FEM
8493,47.0,78.0,90.0,85.0,48.0
8494,96.0,91.0,97.0,1.0,56.00000000000001
8495,97.0,86.0,63.0,96.0,97.0
8496,99.0,90.0,64.0,43.0,96.0
8497,53.0,97.0,60.0,14.000000000000002,71.0
8498,81.0,78.0,85.0,50.0,3.0
8499,94.0,73.0,90.0,99.0,96.0
8500,96.0,28.999999999999996,99.0,38.0,1.0
8501,83.0,77.0,90.0,72.0,37.0
8502,86.0,56.00000000000001,83.0,43.0,48.0
8503,71.0,90.0,70.0,36.0,2.0
8504,99.0,50.0,91.0,95.0,36.0
8505,57.00000000000001,91.0,98.0,7.000000000000001,40.0
8506,98.0,81.0,98.0,26.0,5.0
8507,92.0,94.0,94.0,80.0,75.0
8508,97.0,89.0,99.0,91.0,5.0
8509,89.0,98.0,98.0,32.0,17.0
8510,99.0,16.0,51.0,45.0,3.0
8511,99.0,62.0,71.0,14.000000000000002,61.0
8512,80.0,54.0,71.0,66.0,61.0
8513,95.0,78.0,76.0,80.0,16.0
8514,66.0,91.0,84.0,41.0,91.0
8515,65.0,63.0,70.0,40.0,44.0
8516,89.0,72.0,97.0,2.0,60.0
8517,75.0,59.0,84.0,61.0,99.0
8518,82.0,79.0,88.0,79.0,98.0
8519,98.0,96.0,97.0,22.0,57.00000000000001
8520,94.0,42.0,95.0,1.0,87.0
8521,99.0,57.99999999999999,84.0,16.0,23.0
8522,25.0,81.0,97.0,74.0,0.0
8523,72.0,76.0,67.0,88.0,50.0
8524,99.0,85.0,95.0,4.0,9.0
8525,95.0,86.0,47.0,8.0,22.0
8526,57.99999999999999,97.0,94.0,95.0,21.0
8527,97.0,84.0,95.0,27.0,49.0
8528,97.0,85.0,95.0,1.0,35.0
8529,97.0,93.0,20.0,53.0,19.0
8530,96.0,67.0,75.0,95.0,95.0
8531,80.0,56.00000000000001,91.0,26.0,44.0
8532,75.0,38.0,94.0,88.0,3.0
8533,93.0,92.0,90.0,74.0,3.0
8534,99.0,97.0,99.0,17.0,97.0
8535,70.0,89.0,89.0,93.0,97.0
8536,82.0,72.0,71.0,1.0,73.0
8537,96.0,79.0,98.0,73.0,90.0
8538,70.0,59.0,93.0,18.0,61.0
8539,72.0,67.0,97.0,98.0,56.00000000000001
8540,94.0,77.0,99.0,97.0,99.0
8541,91.0,92.0,83.0,26.0,96.0
8542,76.0,40.0,94.0,65.0,83.0
8543,67.0,97.0,89.0,96.0,50.0
8544,99.0,84.0,90.0,49.0,59.0
8545,98.0,20.0,91.0,35.0,51.0
8546,99.0,70.0,99.0,12.0,20.0
8547,96.0,89.0,81.0,97.0,27.0
8548,72.0,83.0,91.0,63.0,77.0
8549,89.0,98.0,98.0,95.0,35.0
8550,99.0,28.999999999999996,84.0,97.0,99.0
8551,93.0,92.0,95.0,82.0,95.0
8552,92.0,91.0,6.0,96.0,93.0
8553,96.0,61.0,98.0,79.0,24.0
8554,96.0,85.0,75.0,44.0,31.0
8555,98.0,28.999999999999996,94.0,52.0,25.0
8556,94.0,26.0,93.0,57.99999999999999,6.0
8557,97.0,97.0,86.0,71.0,91.0
8558,98.0,52.0,78.0,12.0,57.00000000000001
8559,99.0,37.0,90.0,8.0,22.0
8560,81.0,75.0,96.0,91.0,31.0
8561,99.0,65.0,88.0,89.0,33.0
8562,68.0,62.0,99.0,99.0,20.0
8563,96.0,55.00000000000001,96.0,16.0,28.000000000000004
8564,53.0,96.0,97.0,22.0,39.0
8565,64.0,85.0,90.0,39.0,90.0
8566,99.0,93.0,98.0,80.0,97.0
8567,79.0,84.0,66.0,98.0,4.0
8568,78.0,80.0,60.0,10.0,97.0
8569,99.0,96.0,97.0,99.0,39.0
8570,63.0,75.0,61.0,16.0,87.0
8571,94.0,95.0,72.0,73.0,28.000000000000004
8572,89.0,73.0,98.0,86.0,54.0
8573,98.0,77.0,94.0,90.0,6.0
8574,71.0,90.0,93.0,26.0,70.0
8575,96.0,89.0,99.0,61.0,57.00000000000001
8576,94.0,49.0,81.0,93.0,85.0
8577,98.0,93.0,97.0,91.0,52.0
8578,96.0,78.0,45.0,73.0,8.0
8579,83.0,98.0,89.0,45.0,91.0
8580,95.0,32.0,98.0,14.000000000000002,20.0
8581,95.0,59.0,88.0,15.0,95.0
8582,94.0,99.0,67.0,23.0,42.0
8583,98.0,54.0,88.0,59.0,55.00000000000001
8584,90.0,91.0,75.0,28.999999999999996,35.0
8585,86.0,79.0,82.0,17.0,53.0
8586,84.0,65.0,85.0,98.0,89.0
8587,57.00000000000001,96.0,94.0,57.00000000000001,52.0
8588,96.0,98.0,98.0,39.0,49.0
8589,75.0,80.0,89.0,67.0,99.0
8590,97.0,94.0,94.0,94.0,28.000000000000004
8591,40.0,72.0,86.0,98.0,79.0
8592,82.0,93.0,91.0,96.0,66.0
8593,93.0,89.0,65.0,98.0,6.0
8594,81.0,56.00000000000001,91.0,9.0,57.00000000000001
8595,99.0,90.0,96.0,84.0,28.000000000000004
8596,98.0,98.0,47.0,90.0,25.0
8597,38.0,24.0,95.0,60.0,3.0
8598,91.0,61.0,74.0,21.0,9.0
8599,79.0,53.0,99.0,5.0,18.0
8600,53.0,61.0,86.0,26.0,47.0
8601,98.0,14.000000000000002,96.0,60.0,39.0
8602,87.0,78.0,88.0,88.0,15.0
8603,62.0,92.0,43.0,99.0,46.0
8604,92.0,84.0,80.0,43.0,51.0
8605,92.0,46.0,90.0,87.0,22.0
8606,51.0,57.00000000000001,87.0,23.0,2.0
8607,99.0,56.00000000000001,78.0,14.000000000000002,39.0
8608,98.0,92.0,93.0,65.0,88.0
8609,73.0,85.0,78.0,8.0,85.0
8610,54.0,91.0,54.0,4.0,97.0
8611,97.0,84.0,83.0,98.0,92.0
8612,99.0,28.000000000000004,96.0,95.0,69.0
8613,99.0,61.0,98.0,17.0,94.0
8614,77.0,34.0,97.0,96.0,57.00000000000001
8615,79.0,84.0,99.0,96.0,56.00000000000001
8616,79.0,69.0,73.0,98.0,8.0
8617,37.0,21.0,78.0,50.0,30.0
8618,84.0,12.0,96.0,12.0,55.00000000000001
8619,99.0,90.0,99.0,28.999999999999996,23.0
8620,32.0,82.0,84.0,96.0,19.0
8621,56.00000000000001,80.0,97.0,96.0,76.0
8622,64.0,69.0,68.0,95.0,45.0
8623,94.0,0.0,82.0,1.0,31.0
8624,97.0,84.0,95.0,43.0,99.0
8625,96.0,89.0,99.0,48.0,54.0
8626,93.0,64.0,99.0,38.0,85.0
8627,90.0,26.0,96.0,94.0,33.0
8628,96.0,41.0,61.0,91.0,48.0
8629,57.99999999999999,76.0,97.0,56.00000000000001,89.0
8630,97.0,93.0,88.0,95.0,16.0
8631,95.0,36.0,92.0,10.0,91.0
8632,66.0,64.0,82.0,82.0,13.0
8633,94.0,28.999999999999996,99.0,0.0,82.0
8634,72.0,34.0,90.0,94.0,74.0
8635,98.0,96.0,96.0,71.0,56.00000000000001
8636,69.0,78.0,99.0,84.0,18.0
8637,65.0,88.0,52.0,53.0,97.0
8638,95.0,31.0,93.0,20.0,96.0
8639,98.0,71.0,99.0,52.0,39.0
8640,99.0,31.0,93.0,93.0,16.0
8641,85.0,98.0,81.0,30.0,16.0
8642,97.0,47.0,94.0,22.0,45.0
8643,92.0,65.0,53.0,16.0,39.0
8644,87.0,93.0,87.0,9.0,32.0
8645,65.0,97.0,85.0,91.0,74.0
8646,53.0,45.0,92.0,99.0,9.0
8647,95.0,75.0,77.0,46.0,22.0
8648,99.0,35.0,98.0,57.99999999999999,42.0
8649,86.0,55.00000000000001,95.0,72.0,87.0
8650,68.0,86.0,63.0,40.0,8.0
8651,78.0,80.0,98.0,0.0,21.0
8652,98.0,93.0,89.0,84.0,91.0
8653,99.0,59.0,94.0,95.0,30.0
8654,81.0,31.0,48.0,95.0,98.0
8655,95.0,37.0,83.0,98.0,7.000000000000001
8656,97.0,47.0,91.0,51.0,80.0
8657,92.0,79.0,96.0,21.0,98.0
8658,67.0,76.0,68.0,65.0,93.0
8659,89.0,79.0,92.0,86.0,42.0
8660,99.0,92.0,85.0,57.00000000000001,73.0
8661,49.0,47.0,97.0,94.0,13.0
8662,95.0,30.0,76.0,57.99999999999999,45.0
8663,85.0,61.0,83.0,80.0,66.0
8664,87.0,67.0,95.0,78.0,45.0
8665,87.0,87.0,84.0,15.0,91.0
8666,86.0,4.0,90.0,90.0,15.0
8667,66.0,39.0,95.0,94.0,27.0
8668,95.0,86.0,91.0,91.0,46.0
8669,88.0,70.0,99.0,80.0,69.0
8670,89.0,94.0,68.0,14.000000000000002,19.0
8671,95.0,88.0,96.0,40.0,74.0
8672,86.0,44.0,96.0,97.0,33.0
8673,95.0,81.0,91.0,62.0,9.0
8674,71.0,65.0,80.0,86.0,2.0
8675,92.0,59.0,99.0,67.0,22.0
8676,80.0,17.0,95.0,40.0,2.0
8677,99.0,9.0,72.0,99.0,30.0
8678,84.0,70.0,74.0,76.0,46.0
8679,95.0,24.0,93.0,88.0,59.0
8680,91.0,83.0,87.0,45.0,55.00000000000001
8681,98.0,0.0,70.0,40.0,95.0
8682,65.0,40.0,99.0,56.00000000000001,59.0
8683,85.0,68.0,93.0,61.0,86.0
8684,86.0,87.0,82.0,44.0,41.0
8685,99.0,33.0,97.0,98.0,53.0
8686,91.0,45.0,75.0,98.0,46.0
8687,86.0,37.0,94.0,57.99999999999999,31.0
8688,98.0,95.0,92.0,28.000000000000004,93.0
8689,88.0,52.0,76.0,46.0,22.0
8690,72.0,28.000000000000004,95.0,66.0,81.0
8691,95.0,92.0,74.0,97.0,54.0
8692,86.0,86.0,79.0,97.0,38.0
8693,87.0,83.0,73.0,14.000000000000002,89.0
8694,93.0,93.0,82.0,6.0,90.0
8695,85.0,20.0,77.0,97.0,19.0
8696,55.00000000000001,71.0,99.0,39.0,54.0
8697,96.0,92.0,97.0,26.0,73.0
8698,99.0,62.0,99.0,51.0,88.0
8699,96.0,76.0,73.0,99.0,28.999999999999996
8700,61.0,15.0,98.0,99.0,65.0
8701,95.0,5.0,64.0,49.0,34.0
8702,99.0,87.0,91.0,99.0,39.0
8703,99.0,94.0,94.0,15.0,7.000000000000001
8704,61.0,93.0,83.0,97.0,34.0
8705,98.0,92.0,78.0,83.0,34.0
8706,74.0,93.0,82.0,5.0,97.0
8707,47.0,55.00000000000001,82.0,65.0,17.0
8708,97.0,49.0,98.0,98.0,94.0
8709,92.0,86.0,62.0,14.000000000000002,49.0
8710,79.0,67.0,95.0,99.0,81.0
8711,70.0,47.0,91.0,83.0,89.0
8712,83.0,92.0,94.0,10.0,64.0
8713,83.0,98.0,99.0,96.0,14.000000000000002
8714,90.0,0.0,68.0,67.0,1.0
8715,99.0,93.0,95.0,79.0,86.0
8716,98.0,80.0,92.0,66.0,2.0
8717,96.0,60.0,90.0,81.0,74.0
8718,97.0,47.0,95.0,96.0,11.0
8719,57.00000000000001,93.0,57.00000000000001,93.0,41.0
8720,93.0,61.0,98.0,97.0,21.0
8721,62.0,98.0,59.0,5.0,77.0
8722,69.0,66.0,76.0,68.0,7.000000000000001
8723,78.0,63.0,87.0,98.0,28.000000000000004
8724,86.0,80.0,67.0,73.0,68.0
8725,98.0,43.0,91.0,14.000000000000002,49.0
8726,98.0,68.0,33.0,25.0,28.000000000000004
8727,98.0,62.0,99.0,97.0,60.0
8728,99.0,94.0,98.0,94.0,68.0
8729,90.0,95.0,93.0,99.0,30.0
8730,99.0,67.0,99.0,39.0,96.0
8731,99.0,61.0,94.0,89.0,89.0
8732,94.0,99.0,42.0,61.0,97.0
8733,88.0,79.0,75.0,81.0,78.0
8734,98.0,59.0,96.0,46.0,46.0
8735,71.0,87.0,95.0,93.0,90.0
8736,76.0,97.0,87.0,28.999999999999996,8.0
8737,97.0,83.0,42.0,23.0,13.0
8738,98.0,87.0,77.0,32.0,8.0
8739,98.0,31.0,84.0,92.0,47.0
8740,88.0,97.0,97.0,66.0,57.00000000000001
8741,90.0,99.0,85.0,23.0,68.0
8742,99.0,74.0,70.0,57.00000000000001,64.0
8743,94.0,81.0,91.0,10.0,5.0
8744,98.0,88.0,38.0,92.0,59.0
8745,57.00000000000001,68.0,90.0,90.0,9.0
8746,99.0,42.0,99.0,99.0,9.0
8747,98.0,49.0,98.0,77.0,35.0
8748,97.0,50.0,99.0,52.0,0.0
8749,54.0,98.0,95.0,57.00000000000001,5.0
8750,80.0,93.0,98.0,84.0,38.0
8751,99.0,49.0,74.0,55.00000000000001,14.000000000000002
8752,98.0,99.0,90.0,96.0,54.0
8753,63.0,21.0,83.0,31.0,45.0
8754,85.0,85.0,78.0,57.99999999999999,27.0
8755,90.0,78.0,75.0,97.0,25.0
8756,99.0,87.0,92.0,13.0,74.0
8757,65.0,75.0,79.0,97.0,28.999999999999996
8758,97.0,76.0,96.0,96.0,99.0
8759,99.0,71.0,62.0,21.0,53.0
8760,83.0,86.0,93.0,32.0,31.0
8761,70.0,32.0,89.0,4.0,5.0
8762,97.0,47.0,84.0,38.0,35.0
8763,63.0,89.0,98.0,54.0,55.00000000000001
8764,71.0,15.0,97.0,45.0,18.0
8765,99.0,18.0,97.0,72.0,35.0
8766,99.0,99.0,72.0,31.0,17.0
8767,98.0,32.0,97.0,64.0,14.000000000000002
8768,98.0,51.0,84.0,64.0,19.0
8769,96.0,71.0,96.0,10.0,49.0
8770,62.0,95.0,51.0,61.0,56.00000000000001
8771,90.0,91.0,96.0,98.0,36.0
8772,72.0,48.0,59.0,21.0,34.0
8773,36.0,84.0,97.0,21.0,17.0
8774,97.0,81.0,97.0,99.0,77.0
8775,79.0,83.0,99.0,22.0,79.0
8776,83.0,86.0,90.0,76.0,11.0
8777,99.0,88.0,97.0,28.000000000000004,6.0
8778,99.0,77.0,97.0,85.0,72.0
8779,99.0,72.0,83.0,85.0,59.0
8780,75.0,17.0,88.0,57.00000000000001,64.0
8781,99.0,94.0,93.0,65.0,74.0
8782,97.0,64.0,89.0,39.0,5.0
8783,99.0,50.0,93.0,63.0,24.0
8784,66.0,63.0,91.0,95.0,1.0
8785,94.0,88.0,97.0,87.0,82.0
8786,63.0,36.0,98.0,86.0,57.00000000000001
8787,92.0,69.0,86.0,68.0,69.0
8788,87.0,34.0,93.0,68.0,90.0
8789,98.0,46.0,93.0,2.0,28.000000000000004
8790,92.0,49.0,92.0,25.0,22.0
8791,98.0,98.0,94.0,96.0,91.0
8792,95.0,70.0,87.0,69.0,8.0
8793,99.0,71.0,97.0,96.0,78.0
8794,98.0,62.0,83.0,99.0,2.0
8795,86.0,93.0,94.0,94.0,15.0
8796,87.0,92.0,83.0,99.0,56.00000000000001
8797,61.0,95.0,68.0,19.0,8.0
8798,89.0,98.0,80.0,39.0,54.0
8799,92.0,49.0,62.0,50.0,61.0
8800,48.0,70.0,93.0,19.0,38.0
8801,63.0,90.0,97.0,81.0,62.0
8802,84.0,62.0,80.0,87.0,84.0
8803,94.0,99.0,86.0,33.0,23.0
8804,85.0,92.0,67.0,98.0,23.0
8805,95.0,79.0,97.0,99.0,35.0
8806,75.0,79.0,99.0,57.00000000000001,15.0
8807,94.0,77.0,98.0,67.0,51.0
8808,86.0,97.0,91.0,41.0,97.0
8809,77.0,62.0,96.0,75.0,55.00000000000001
8810,99.0,68.0,80.0,38.0,52.0
8811,94.0,93.0,82.0,75.0,6.0
8812,83.0,88.0,90.0,31.0,54.0
8813,92.0,78.0,81.0,86.0,48.0
8814,93.0,82.0,99.0,73.0,19.0
8815,73.0,64.0,96.0,92.0,26.0
8816,73.0,90.0,90.0,3.0,25.0
8817,49.0,28.000000000000004,80.0,98.0,20.0
8818,97.0,73.0,97.0,50.0,55.00000000000001
8819,97.0,93.0,77.0,37.0,60.0
8820,93.0,33.0,99.0,36.0,19.0
8821,99.0,81.0,70.0,65.0,50.0
8822,83.0,64.0,93.0,9.0,75.0
8823,55.00000000000001,72.0,97.0,1.0,4.0
8824,97.0,89.0,97.0,62.0,99.0
8825,96.0,57.00000000000001,97.0,42.0,6.0
8826,96.0,4.0,90.0,40.0,53.0
8827,97.0,75.0,93.0,26.0,8.0
8828,79.0,52.0,99.0,99.0,19.0
8829,84.0,84.0,97.0,24.0,3.0
8830,90.0,37.0,88.0,49.0,66.0
8831,84.0,83.0,98.0,84.0,30.0
8832,99.0,74.0,35.0,47.0,7.000000000000001
8833,98.0,91.0,99.0,2.0,45.0
8834,88.0,81.0,89.0,81.0,98.0
8835,87.0,90.0,69.0,64.0,98.0
8836,55.00000000000001,93.0,96.0,62.0,61.0
8837,98.0,32.0,88.0,47.0,5.0
8838,94.0,69.0,82.0,94.0,30.0
8839,98.0,88.0,98.0,93.0,99.0
8840,99.0,90.0,97.0,64.0,99.0
8841,99.0,90.0,99.0,19.0,3.0
8842,70.0,60.0,86.0,97.0,98.0
8843,75.0,66.0,59.0,56.00000000000001,94.0
8844,75.0,56.00000000000001,79.0,88.0,38.0
8845,83.0,97.0,80.0,31.0,95.0
8846,73.0,14.000000000000002,92.0,22.0,83.0
8847,61.0,56.00000000000001,96.0,71.0,97.0
8848,97.0,89.0,89.0,23.0,4.0
8849,99.0,78.0,68.0,56.00000000000001,77.0
8850,96.0,57.00000000000001,98.0,60.0,43.0
8851,80.0,93.0,92.0,89.0,42.0
8852,98.0,85.0,98.0,34.0,85.0
8853,98.0,94.0,90.0,21.0,9.0
8854,96.0,92.0,92.0,7.000000000000001,26.0
8855,99.0,33.0,95.0,35.0,6.0
8856,83.0,78.0,92.0,85.0,37.0
8857,76.0,78.0,90.0,17.0,30.0
8858,97.0,52.0,98.0,14.000000000000002,94.0
8859,62.0,80.0,85.0,57.00000000000001,99.0
8860,95.0,71.0,98.0,95.0,26.0
8861,87.0,78.0,68.0,94.0,22.0
8862,88.0,68.0,87.0,44.0,8.0
8863,65.0,63.0,98.0,45.0,36.0
8864,98.0,57.00000000000001,57.99999999999999,23.0,83.0
8865,97.0,84.0,70.0,45.0,95.0
8866,76.0,72.0,97.0,94.0,78.0
8867,99.0,57.00000000000001,89.0,97.0,28.000000000000004
8868,94.0,95.0,94.0,52.0,56.00000000000001
8869,98.0,59.0,87.0,67.0,28.000000000000004
8870,69.0,55.00000000000001,99.0,89.0,98.0
8871,99.0,69.0,56.00000000000001,36.0,11.0
8872,78.0,98.0,92.0,75.0,47.0
8873,59.0,62.0,99.0,22.0,95.0
8874,94.0,95.0,90.0,42.0,55.00000000000001
8875,98.0,95.0,95.0,92.0,0.0
8876,83.0,76.0,98.0,74.0,82.0
8877,79.0,28.000000000000004,89.0,36.0,21.0
8878,87.0,68.0,94.0,95.0,66.0
8879,99.0,91.0,98.0,99.0,22.0
8880,98.0,95.0,97.0,37.0,94.0
8881,75.0,97.0,76.0,91.0,68.0
8882,96.0,70.0,38.0,14.000000000000002,91.0
8883,99.0,47.0,92.0,44.0,79.0
8884,99.0,75.0,97.0,69.0,57.99999999999999
8885,83.0,70.0,70.0,97.0,6.0
8886,73.0,48.0,97.0,71.0,99.0
8887,89.0,34.0,89.0,40.0,44.0
8888,97.0,96.0,95.0,15.0,95.0
8889,93.0,95.0,79.0,54.0,0.0
8890,92.0,84.0,92.0,44.0,24.0
8891,70.0,13.0,96.0,77.0,9.0
8892,60.0,96.0,99.0,81.0,92.0
8893,90.0,97.0,24.0,22.0,89.0
8894,80.0,82.0,78.0,28.000000000000004,63.0
8895,83.0,85.0,96.0,77.0,8.0
8896,91.0,85.0,59.0,64.0,39.0
8897,93.0,63.0,89.0,0.0,17.0
8898,98.0,77.0,89.0,91.0,95.0
8899,93.0,56.00000000000001,92.0,5.0,6.0
8900,90.0,17.0,84.0,22.0,99.0
8901,99.0,84.0,92.0,49.0,98.0
8902,98.0,98.0,99.0,91.0,67.0
8903,98.0,91.0,72.0,37.0,87.0
8904,73.0,56.00000000000001,95.0,61.0,99.0
8905,45.0,84.0,91.0,42.0,80.0
8906,94.0,75.0,98.0,98.0,94.0
8907,57.00000000000001,65.0,93.0,96.0,74.0
8908,63.0,38.0,96.0,60.0,89.0
8909,75.0,92.0,59.0,67.0,97.0
8910,57.00000000000001,89.0,90.0,96.0,51.0
8911,86.0,79.0,85.0,99.0,10.0
8912,98.0,94.0,85.0,99.0,49.0
8913,91.0,66.0,99.0,16.0,91.0
8914,99.0,88.0,90.0,0.0,40.0
8915,80.0,71.0,84.0,33.0,15.0
8916,87.0,77.0,95.0,81.0,90.0
8917,96.0,74.0,95.0,54.0,47.0
8918,98.0,79.0,90.0,26.0,21.0
8919,77.0,95.0,96.0,40.0,44.0
8920,93.0,97.0,87.0,22.0,19.0
8921,92.0,70.0,95.0,88.0,27.0
8922,91.0,25.0,81.0,2.0,6.0
8923,98.0,99.0,94.0,34.0,46.0
8924,93.0,65.0,80.0,30.0,94.0
8925,94.0,83.0,99.0,93.0,98.0
8926,41.0,86.0,99.0,77.0,34.0
8927,99.0,59.0,88.0,98.0,15.0
8928,98.0,84.0,98.0,25.0,34.0
8929,98.0,62.0,96.0,94.0,82.0
8930,95.0,82.0,91.0,80.0,94.0
8931,28.999999999999996,77.0,98.0,92.0,4.0
8932,82.0,96.0,96.0,99.0,13.0
8933,99.0,59.0,87.0,8.0,34.0
8934,98.0,77.0,55.00000000000001,49.0,66.0
8935,96.0,72.0,87.0,60.0,44.0
8936,89.0,78.0,97.0,75.0,89.0
8937,76.0,25.0,99.0,62.0,22.0
8938,51.0,85.0,93.0,65.0,19.0
8939,95.0,75.0,88.0,79.0,70.0
8940,82.0,85.0,95.0,0.0,38.0
8941,95.0,70.0,88.0,20.0,45.0
8942,89.0,75.0,89.0,16.0,83.0
8943,95.0,45.0,83.0,36.0,9.0
8944,97.0,88.0,51.0,46.0,2.0
8945,43.0,46.0,88.0,96.0,28.999999999999996
8946,99.0,99.0,80.0,65.0,68.0
8947,71.0,91.0,95.0,20.0,39.0
8948,93.0,77.0,87.0,39.0,17.0
8949,99.0,68.0,86.0,98.0,98.0
8950,69.0,30.0,95.0,2.0,6.0
8951,35.0,82.0,96.0,81.0,90.0
8952,87.0,79.0,76.0,36.0,87.0
8953,98.0,72.0,99.0,7.000000000000001,59.0
8954,96.0,63.0,97.0,64.0,74.0
8955,80.0,40.0,88.0,30.0,44.0
8956,97.0,70.0,92.0,7.000000000000001,38.0
8957,67.0,47.0,96.0,55.00000000000001,9.0
8958,99.0,83.0,98.0,2.0,20.0
8959,93.0,63.0,93.0,9.0,74.0
8960,99.0,87.0,85.0,83.0,93.0
8961,86.0,59.0,73.0,13.0,28.999999999999996
8962,99.0,86.0,89.0,97.0,17.0
8963,91.0,40.0,94.0,59.0,46.0
8964,89.0,94.0,94.0,90.0,72.0
8965,99.0,68.0,95.0,0.0,20.0
8966,69.0,91.0,82.0,38.0,11.0
8967,99.0,11.0,99.0,44.0,34.0
8968,95.0,88.0,99.0,33.0,36.0
8969,83.0,73.0,67.0,67.0,4.0
8970,83.0,84.0,97.0,49.0,94.0
8971,95.0,33.0,80.0,28.999999999999996,94.0
8972,61.0,73.0,93.0,98.0,37.0
8973,95.0,44.0,88.0,14.000000000000002,4.0
8974,98.0,25.0,91.0,88.0,93.0
8975,71.0,87.0,76.0,66.0,43.0
8976,98.0,84.0,86.0,71.0,97.0
8977,91.0,79.0,96.0,51.0,68.0
8978,99.0,90.0,91.0,82.0,68.0
8979,90.0,46.0,95.0,64.0,96.0
8980,42.0,92.0,92.0,75.0,93.0
8981,95.0,74.0,78.0,76.0,91.0
8982,98.0,68.0,85.0,86.0,72.0
8983,98.0,97.0,36.0,74.0,95.0
8984,97.0,84.0,91.0,81.0,28.000000000000004
8985,95.0,73.0,82.0,7.000000000000001,55.00000000000001
8986,76.0,87.0,85.0,31.0,4.0
8987,94.0,64.0,84.0,15.0,36.0
8988,92.0,80.0,92.0,57.99999999999999,12.0
8989,64.0,95.0,98.0,98.0,17.0
8990,55.00000000000001,96.0,99.0,12.0,83.0
8991,91.0,0.0,97.0,52.0,87.0
8992,99.0,71.0,98.0,45.0,3.0
8993,93.0,91.0,89.0,95.0,19.0
8994,69.0,27.0,79.0,25.0,6.0
8995,71.0,94.0,77.0,2.0,9.0
8996,96.0,93.0,99.0,79.0,4.0
8997,78.0,18.0,86.0,8.0,7.000000000000001
8998,46.0,90.0,99.0,33.0,96.0
8999,86.0,69.0,54.0,3.0,45.0
9000,95.0,81.0,72.0,99.0,88.0
9001,99.0,79.0,64.0,88.0,56.00000000000001
9002,84.0,60.0,90.0,55.00000000000001,68.0
9003,95.0,64.0,77.0,72.0,21.0
9004,98.0,93.0,82.0,41.0,64.0
9005,53.0,18.0,96.0,99.0,48.0
9006,90.0,25.0,95.0,19.0,18.0
9007,69.0,80.0,98.0,52.0,34.0
9008,94.0,76.0,88.0,44.0,34.0
9009,85.0,28.000000000000004,92.0,93.0,81.0
9010,94.0,89.0,75.0,72.0,92.0
9011,98.0,62.0,99.0,7.000000000000001,84.0
9012,95.0,28.000000000000004,90.0,7.000000000000001,94.0
9013,93.0,98.0,88.0,12.0,95.0
9014,99.0,98.0,97.0,28.999999999999996,98.0
9015,87.0,89.0,98.0,95.0,20.0
9016,70.0,69.0,80.0,97.0,70.0
9017,89.0,54.0,98.0,98.0,90.0
9018,70.0,56.00000000000001,80.0,38.0,30.0
9019,85.0,36.0,98.0,79.0,72.0
9020,93.0,81.0,99.0,12.0,16.0
9021,66.0,48.0,69.0,10.0,68.0
9022,71.0,5.0,99.0,10.0,55.00000000000001
9023,71.0,76.0,83.0,21.0,39.0
9024,97.0,52.0,96.0,12.0,81.0
9025,89.0,66.0,83.0,80.0,98.0
9026,85.0,82.0,67.0,55.00000000000001,2.0
9027,96.0,99.0,84.0,92.0,74.0
9028,74.0,95.0,98.0,12.0,24.0
9029,52.0,57.00000000000001,88.0,4.0,30.0
9030,97.0,72.0,88.0,97.0,11.0
9031,81.0,90.0,88.0,26.0,12.0
9032,69.0,88.0,95.0,24.0,7.000000000000001
9033,98.0,90.0,87.0,6.0,86.0
9034,94.0,87.0,98.0,96.0,0.0
9035,99.0,61.0,99.0,91.0,23.0
9036,98.0,83.0,97.0,40.0,15.0
9037,98.0,71.0,92.0,99.0,46.0
9038,98.0,38.0,89.0,77.0,21.0
9039,93.0,13.0,90.0,75.0,41.0
9040,96.0,42.0,97.0,87.0,27.0
9041,92.0,71.0,88.0,97.0,31.0
9042,98.0,47.0,90.0,76.0,85.0
9043,77.0,96.0,92.0,92.0,98.0
9044,99.0,98.0,99.0,99.0,98.0
9045,97.0,25.0,79.0,99.0,85.0
9046,61.0,68.0,92.0,11.0,86.0
9047,99.0,73.0,96.0,8.0,19.0
9048,96.0,59.0,81.0,93.0,33.0
9049,96.0,84.0,96.0,13.0,96.0
9050,92.0,96.0,90.0,71.0,0.0
9051,57.99999999999999,93.0,93.0,97.0,17.0
9052,57.99999999999999,79.0,55.00000000000001,91.0,57.00000000000001
9053,81.0,87.0,76.0,54.0,38.0
9054,66.0,6.0,77.0,82.0,3.0
9055,79.0,37.0,99.0,84.0,16.0
9056,63.0,47.0,71.0,42.0,56.00000000000001
9057,99.0,82.0,71.0,78.0,98.0
9058,61.0,80.0,44.0,93.0,90.0
9059,85.0,82.0,89.0,34.0,72.0
9060,97.0,60.0,98.0,12.0,93.0
9061,98.0,72.0,85.0,87.0,42.0
9062,80.0,80.0,90.0,90.0,22.0
9063,95.0,70.0,99.0,68.0,67.0
9064,98.0,48.0,92.0,3.0,57.00000000000001
9065,93.0,60.0,95.0,14.000000000000002,12.0
9066,84.0,52.0,97.0,40.0,17.0
9067,98.0,97.0,96.0,22.0,72.0
9068,81.0,98.0,84.0,61.0,96.0
9069,86.0,62.0,87.0,6.0,20.0
9070,99.0,80.0,92.0,77.0,52.0
9071,99.0,98.0,94.0,23.0,96.0
9072,99.0,92.0,99.0,78.0,46.0
9073,97.0,92.0,88.0,63.0,27.0
